Timestamp,PlaybackTime,VideoFrame,GazeDir.x,GazeDir.y,GazeDir.z,GazeOrigin.x,GazeOrigin.y,GazeOrigin.z,GazeYaw,GazePitch,LeftPupilDiam_NA,RightPupilDiam_NA,LeftOpenness,RightOpenness,BlinkL,BlinkR,LidTightenerL,LidTightenerR,UpperLidRaiserL,UpperLidRaiserR,LeftConfidence,RightConfidence,IsFixating,FixationDurationMs,BothEyesValid
10.9092,10.600,318,0.787919,0.423647,0.446885,-0.063470,1.116019,-0.298507,60.4393,25.0650,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,84.5,1
10.9222,10.600,318,0.795870,0.407316,0.447978,-0.063696,1.116859,-0.300035,60.6258,24.0363,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
10.9357,10.633,319,0.795870,0.407316,0.447978,-0.063696,1.116859,-0.300035,60.6258,24.0363,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
10.9492,10.633,319,0.793017,0.403109,0.456757,-0.063893,1.117273,-0.300970,60.0592,23.7727,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
10.9629,10.633,319,0.793017,0.403109,0.456757,-0.063893,1.117273,-0.300970,60.0592,23.7727,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
10.9790,10.667,320,0.793860,0.398545,0.459292,-0.064029,1.117339,-0.301403,59.9482,23.4872,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,16.1,1
10.9922,10.667,320,0.793860,0.398545,0.459292,-0.064029,1.117339,-0.301403,59.9482,23.4872,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,29.3,1
11.0055,10.700,321,0.793860,0.398545,0.459292,-0.064029,1.117339,-0.301403,59.9482,23.4872,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,42.6,1
11.0192,10.700,321,0.792234,0.396681,0.463691,-0.063956,1.117168,-0.301330,59.6598,23.3709,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,56.3,1
11.0333,10.733,322,0.792234,0.396681,0.463691,-0.063956,1.117168,-0.301330,59.6598,23.3709,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,70.4,1
11.0477,10.733,322,0.795051,0.386650,0.467328,-0.063698,1.116734,-0.300893,59.5532,22.7462,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.0606,10.733,322,0.795051,0.386650,0.467328,-0.063698,1.116734,-0.300893,59.5532,22.7462,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.0761,10.767,323,0.795051,0.386650,0.467328,-0.063698,1.116734,-0.300893,59.5532,22.7462,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,15.5,1
11.0894,10.767,323,0.822005,0.321219,0.470241,-0.063383,1.116069,-0.300265,60.2276,18.7367,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.1025,10.800,324,0.822005,0.321219,0.470241,-0.063383,1.116069,-0.300265,60.2276,18.7367,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.1166,10.800,324,0.844527,0.258495,0.468994,-0.062918,1.115310,-0.299387,60.9551,14.9808,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.1299,10.800,324,0.844527,0.258495,0.468994,-0.062918,1.115310,-0.299387,60.9551,14.9808,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.1449,10.833,325,0.863736,0.172114,0.473643,-0.062367,1.114496,-0.298353,61.2611,9.9108,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.1583,10.833,325,0.863736,0.172114,0.473643,-0.062367,1.114496,-0.298353,61.2611,9.9108,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.1729,10.867,326,0.863736,0.172114,0.473643,-0.062367,1.114496,-0.298353,61.2611,9.9108,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,14.5,1
11.1864,10.867,326,0.870472,0.102805,0.481362,-0.061504,1.113547,-0.297198,61.0579,5.9007,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.1993,10.900,327,0.870472,0.102805,0.481362,-0.061504,1.113547,-0.297198,61.0579,5.9007,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.2142,10.900,327,0.873870,0.036364,0.484798,-0.060412,1.112482,-0.295980,60.9797,2.0839,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.2278,10.900,327,0.873870,0.036364,0.484798,-0.060412,1.112482,-0.295980,60.9797,2.0839,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.2422,10.933,328,0.873870,0.036364,0.484798,-0.060412,1.112482,-0.295980,60.9797,2.0839,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,14.4,1
11.2559,10.933,328,0.875114,-0.042535,0.482044,-0.059011,1.111301,-0.294672,61.1524,-2.4378,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.2697,10.967,329,0.875114,-0.042535,0.482044,-0.059011,1.111301,-0.294672,61.1524,-2.4378,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.2832,10.967,329,0.870292,-0.075647,0.486692,-0.057296,1.110142,-0.293275,60.7848,-4.3384,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.2964,10.967,329,0.870292,-0.075647,0.486692,-0.057296,1.110142,-0.293275,60.7848,-4.3384,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.3118,11.000,330,0.869614,-0.114777,0.480207,-0.055558,1.109132,-0.292024,61.0922,-6.5908,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.3248,11.000,330,0.869614,-0.114777,0.480207,-0.055558,1.109132,-0.292024,61.0922,-6.5908,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.3396,11.033,331,0.869614,-0.114777,0.480207,-0.055558,1.109132,-0.292024,61.0922,-6.5908,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,14.8,1
11.3524,11.033,331,0.869386,-0.131923,0.476198,-0.053658,1.108087,-0.290770,61.2887,-7.5807,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.3668,11.067,332,0.869386,-0.131923,0.476198,-0.053658,1.108087,-0.290770,61.2887,-7.5807,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.3809,11.067,332,0.869400,-0.147518,0.471573,-0.051569,1.106925,-0.289495,61.5241,-8.4831,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.3943,11.067,332,0.869400,-0.147518,0.471573,-0.051569,1.106925,-0.289495,61.5241,-8.4831,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.4097,11.100,333,0.869400,-0.147518,0.471573,-0.051569,1.106925,-0.289495,61.5241,-8.4831,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,15.4,1
11.4221,11.100,333,0.867823,-0.166574,0.468120,-0.049346,1.105721,-0.288235,61.6567,-9.5887,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.4357,11.133,334,0.867823,-0.166574,0.468120,-0.049346,1.105721,-0.288235,61.6567,-9.5887,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.4492,11.133,334,0.861879,-0.184712,0.472278,-0.047043,1.104456,-0.286910,61.2789,-10.6444,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.4629,11.133,334,0.861879,-0.184712,0.472278,-0.047043,1.104456,-0.286910,61.2789,-10.6444,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.4788,11.167,335,0.858485,-0.205397,0.469910,-0.044666,1.103085,-0.285502,61.3050,-11.8527,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.4919,11.167,335,0.858485,-0.205397,0.469910,-0.044666,1.103085,-0.285502,61.3050,-11.8527,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.5065,11.200,336,0.858485,-0.205397,0.469910,-0.044666,1.103085,-0.285502,61.3050,-11.8527,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,14.5,1
11.5190,11.200,336,0.860646,-0.202932,0.467020,-0.042162,1.101502,-0.283942,61.5140,-11.7084,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,27.1,1
11.5339,11.233,337,0.860646,-0.202932,0.467020,-0.042162,1.101502,-0.283942,61.5140,-11.7084,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,42.0,1
11.5479,11.233,337,0.858507,-0.219041,0.463667,-0.039739,1.099847,-0.282705,61.6271,-12.6527,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,0,0.0,1
11.5606,11.233,337,0.858507,-0.219041,0.463667,-0.039739,1.099847,-0.282705,61.6271,-12.6527,-1.0000,-1.0000,1.0000,1.0000,0,0,0.2298,0.2126,0.0290,0.0342,0.9980,0.9980,1,0.0,1
11.5763,11.267,338,0.858507,-0.219041,0.463667,-0.039739,1.099847,-0.282705,61.6271,-12.6527,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.7,1
11.5892,11.267,338,0.856438,-0.230078,0.462145,-0.037446,1.098037,-0.281583,61.6481,-13.3016,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.6023,11.300,339,0.856438,-0.230078,0.462145,-0.037446,1.098037,-0.281583,61.6481,-13.3016,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.6167,11.300,339,0.858481,-0.228911,0.458923,-0.035373,1.096034,-0.280588,61.8721,-13.2329,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,14.4,1
11.6296,11.300,339,0.858481,-0.228911,0.458923,-0.035373,1.096034,-0.280588,61.8721,-13.2329,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,27.3,1
11.6447,11.333,340,0.863003,-0.252051,0.437831,-0.033459,1.093933,-0.279747,63.0998,-14.5989,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.6586,11.333,340,0.863003,-0.252051,0.437831,-0.033459,1.093933,-0.279747,63.0998,-14.5989,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.6732,11.367,341,0.863003,-0.252051,0.437831,-0.033459,1.093933,-0.279747,63.0998,-14.5989,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,14.6,1
11.6863,11.367,341,0.876824,-0.280733,0.390344,-0.031690,1.091645,-0.279032,66.0024,-16.3039,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.6997,11.400,342,0.876824,-0.280733,0.390344,-0.031690,1.091645,-0.279032,66.0024,-16.3039,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.7141,11.400,342,0.874996,-0.306978,0.374360,-0.030105,1.089146,-0.278510,66.8367,-17.8772,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.7273,11.400,342,0.874996,-0.306978,0.374360,-0.030105,1.089146,-0.278510,66.8367,-17.8772,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.7422,11.433,343,0.874996,-0.306978,0.374360,-0.030105,1.089146,-0.278510,66.8367,-17.8772,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,14.9,1
11.7557,11.433,343,0.878625,-0.307133,0.365632,-0.028749,1.086482,-0.278227,67.4058,-17.8865,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.7692,11.467,344,0.878625,-0.307133,0.365632,-0.028749,1.086482,-0.278227,67.4058,-17.8865,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.7832,11.467,344,0.877232,-0.302878,0.372464,-0.027599,1.083833,-0.278054,66.9944,-17.6306,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.7964,11.467,344,0.877232,-0.302878,0.372464,-0.027599,1.083833,-0.278054,66.9944,-17.6306,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.8131,11.500,345,0.878442,-0.300817,0.371280,-0.026635,1.081019,-0.278075,67.0883,-17.5067,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,16.7,1
11.8253,11.500,345,0.878442,-0.300817,0.371280,-0.026635,1.081019,-0.278075,67.0883,-17.5067,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,28.9,1
11.8400,11.533,346,0.878442,-0.300817,0.371280,-0.026635,1.081019,-0.278075,67.0883,-17.5067,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,43.6,1
11.8530,11.533,346,0.877400,-0.329238,0.348958,-0.025785,1.078304,-0.278240,68.3114,-19.2225,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.8665,11.567,347,0.877400,-0.329238,0.348958,-0.025785,1.078304,-0.278240,68.3114,-19.2225,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.8806,11.567,347,0.870855,-0.396657,0.290300,-0.024747,1.075777,-0.278613,71.5642,-23.3694,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.8942,11.567,347,0.870855,-0.396657,0.290300,-0.024747,1.075777,-0.278613,71.5642,-23.3694,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.9096,11.600,348,0.870855,-0.396657,0.290300,-0.024747,1.075777,-0.278613,71.5642,-23.3694,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.4,1
11.9221,11.600,348,0.860398,-0.472928,0.189882,-0.023536,1.073485,-0.279198,77.5548,-28.2246,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.9358,11.633,349,0.860398,-0.472928,0.189882,-0.023536,1.073485,-0.279198,77.5548,-28.2246,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.9492,11.633,349,0.855492,-0.493710,0.156154,-0.022173,1.071271,-0.280013,79.6556,-29.5847,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
11.9629,11.633,349,0.855492,-0.493710,0.156154,-0.022173,1.071271,-0.280013,79.6556,-29.5847,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
11.9782,11.667,350,0.855492,-0.493710,0.156154,-0.022173,1.071271,-0.280013,79.6556,-29.5847,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.3,1
11.9917,11.667,350,0.860822,-0.490897,0.134185,-0.020588,1.069088,-0.280971,81.1401,-29.3995,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.0060,11.700,351,0.860822,-0.490897,0.134185,-0.020588,1.069088,-0.280971,81.1401,-29.3995,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.0194,11.700,351,0.852266,-0.503911,0.140414,-0.018909,1.066880,-0.282157,80.6443,-30.2591,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.0333,11.733,352,0.852266,-0.503911,0.140414,-0.018909,1.066880,-0.282157,80.6443,-30.2591,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.0477,11.733,352,0.866594,-0.478845,0.140436,-0.016949,1.065045,-0.283327,80.7950,-28.6100,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.0604,11.733,352,0.866594,-0.478845,0.140436,-0.016949,1.065045,-0.283327,80.7950,-28.6100,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.0758,11.767,353,0.866594,-0.478845,0.140436,-0.016949,1.065045,-0.283327,80.7950,-28.6100,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.4,1
12.0885,11.767,353,0.860946,-0.491631,0.130660,-0.014815,1.063437,-0.284476,81.3705,-29.4478,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.1021,11.800,354,0.860946,-0.491631,0.130660,-0.014815,1.063437,-0.284476,81.3705,-29.4478,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.1161,11.800,354,0.858464,-0.503034,0.099985,-0.012702,1.061847,-0.285593,83.3567,-30.2009,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.1298,11.800,354,0.858464,-0.503034,0.099985,-0.012702,1.061847,-0.285593,83.3567,-30.2009,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.1447,11.833,355,0.833454,-0.550647,-0.046291,-0.010493,1.060785,-0.286130,93.1790,-33.4114,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.1583,11.833,355,0.833454,-0.550647,-0.046291,-0.010493,1.060785,-0.286130,93.1790,-33.4114,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.1733,11.867,356,0.833454,-0.550647,-0.046291,-0.010493,1.060785,-0.286130,93.1790,-33.4114,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.0,1
12.1864,11.867,356,0.830166,-0.549744,-0.092763,-0.008334,1.060014,-0.286273,96.3758,-33.3495,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.2004,11.900,357,0.830166,-0.549744,-0.092763,-0.008334,1.060014,-0.286273,96.3758,-33.3495,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.2142,11.900,357,0.825300,-0.555157,-0.103346,-0.006321,1.059501,-0.286043,97.1376,-33.7215,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.2279,11.900,357,0.825300,-0.555157,-0.103346,-0.006321,1.059501,-0.286043,97.1376,-33.7215,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.2427,11.933,358,0.825300,-0.555157,-0.103346,-0.006321,1.059501,-0.286043,97.1376,-33.7215,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,14.8,1
12.2559,11.933,358,0.822731,-0.558975,-0.103254,-0.004403,1.059156,-0.285640,97.1533,-33.9849,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,28.0,1
12.2690,11.967,359,0.822731,-0.558975,-0.103254,-0.004403,1.059156,-0.285640,97.1533,-33.9849,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,41.1,1
12.2832,11.967,359,0.828138,-0.551499,-0.100182,-0.002570,1.058777,-0.285335,96.8977,-33.4699,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.2965,11.967,359,0.828138,-0.551499,-0.100182,-0.002570,1.058777,-0.285335,96.8977,-33.4699,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.3124,12.000,360,0.827439,-0.553251,-0.096215,-0.000838,1.058353,-0.285063,96.6326,-33.5903,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.9,1
12.3250,12.000,360,0.827439,-0.553251,-0.096215,-0.000838,1.058353,-0.285063,96.6326,-33.5903,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,28.4,1
12.3385,12.033,361,0.827439,-0.553251,-0.096215,-0.000838,1.058353,-0.285063,96.6326,-33.5903,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,42.0,1
12.3532,12.033,361,0.825824,-0.556346,-0.092170,0.000864,1.057828,-0.284843,96.3684,-33.8034,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,56.6,1
12.3662,12.067,362,0.825824,-0.556346,-0.092170,0.000864,1.057828,-0.284843,96.3684,-33.8034,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,69.7,1
12.3804,12.067,362,0.820835,-0.564370,-0.087841,0.002480,1.057249,-0.284675,96.1082,-34.3586,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.3942,12.067,362,0.820835,-0.564370,-0.087841,0.002480,1.057249,-0.284675,96.1082,-34.3586,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.4092,12.100,363,0.820835,-0.564370,-0.087841,0.002480,1.057249,-0.284675,96.1082,-34.3586,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,15.0,1
12.4222,12.100,363,0.787673,-0.615821,-0.018333,0.003898,1.056491,-0.284585,91.3333,-38.0116,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.4357,12.133,364,0.787673,-0.615821,-0.018333,0.003898,1.056491,-0.284585,91.3333,-38.0116,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.4501,12.133,364,0.768037,-0.640228,0.015055,0.005284,1.055732,-0.284384,88.8770,-39.8088,-1.0000,-1.0000,0.7202,0.7132,0,0,0.0155,0.1316,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.4629,12.133,364,0.768037,-0.640228,0.015055,0.005284,1.055732,-0.284384,88.8770,-39.8088,-1.0000,-1.0000,0.7754,0.7642,0,0,0.0062,0.0954,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.4789,12.167,365,0.762664,-0.646550,0.017816,0.006665,1.055038,-0.283987,88.6618,-40.2820,-1.0000,-1.0000,0.7754,0.7642,0,0,0.0062,0.0954,0.0000,0.0000,0.9980,0.9980,0,0.0,1
12.4918,12.167,365,0.762664,-0.646550,0.017816,0.006665,1.055038,-0.283987,88.6618,-40.2820,-1.0000,-1.0000,0.7754,0.7642,0,0,0.0062,0.0954,0.0000,0.0000,0.9980,0.9980,1,0.0,1
12.5056,12.200,366,0.762664,-0.646550,0.017816,0.006665,1.055038,-0.283987,88.6618,-40.2820,-1.0000,-1.0000,0.7754,0.7642,0,0,0.0062,0.0954,0.0000,0.0000,0.9980,0.9980,1,13.8,1
