Timestamp,PlaybackTime,VideoFrame,FaceIsValid,Brow_Lowerer_L,Brow_Lowerer_R,Cheek_Puff_L,Cheek_Puff_R,Cheek_Raiser_L,Cheek_Raiser_R,Cheek_Suck_L,Cheek_Suck_R,Chin_Raiser_B,Chin_Raiser_T,Dimpler_L,Dimpler_R,Eyes_Closed_L,Eyes_Closed_R,Eyes_Look_Down_L,Eyes_Look_Down_R,Eyes_Look_Left_L,Eyes_Look_Left_R,Eyes_Look_Right_L,Eyes_Look_Right_R,Eyes_Look_Up_L,Eyes_Look_Up_R,Inner_Brow_Raiser_L,Inner_Brow_Raiser_R,Jaw_Drop,Jaw_Sideways_Left,Jaw_Sideways_Right,Jaw_Thrust,Lid_Tightener_L,Lid_Tightener_R,Lip_Corner_Depressor_L,Lip_Corner_Depressor_R,Lip_Corner_Puller_L,Lip_Corner_Puller_R,Lip_Funneler_LB,Lip_Funneler_LT,Lip_Funneler_RB,Lip_Funneler_RT,Lip_Pressor_L,Lip_Pressor_R,Lip_Pucker_L,Lip_Pucker_R,Lip_Stretcher_L,Lip_Stretcher_R,Lip_Suck_LB,Lip_Suck_LT,Lip_Suck_RB,Lip_Suck_RT,Lip_Tightener_L,Lip_Tightener_R,Lips_Toward,Lower_Lip_Depressor_L,Lower_Lip_Depressor_R,Mouth_Left,Mouth_Right,Nose_Wrinkler_L,Nose_Wrinkler_R,Outer_Brow_Raiser_L,Outer_Brow_Raiser_R,Upper_Lid_Raiser_L,Upper_Lid_Raiser_R,Upper_Lip_Raiser_L,Upper_Lip_Raiser_R
112.9077,112.600,3378,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
112.9210,112.600,3378,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
112.9354,112.633,3379,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
112.9491,112.633,3379,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
112.9622,112.633,3379,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
112.9775,112.667,3380,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
112.9908,112.667,3380,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0056,112.700,3381,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0183,112.700,3381,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0322,112.733,3382,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0468,112.733,3382,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0597,112.733,3382,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0745,112.767,3383,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.0873,112.767,3383,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1014,112.800,3384,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1156,112.800,3384,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1295,112.800,3384,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1439,112.833,3385,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1570,112.833,3385,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1710,112.867,3386,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1848,112.867,3386,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.1992,112.900,3387,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2126,112.900,3387,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2263,112.900,3387,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2407,112.933,3388,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2546,112.933,3388,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2679,112.967,3389,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2820,112.967,3389,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.2957,112.967,3389,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3108,113.000,3390,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3239,113.000,3390,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3373,113.033,3391,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3507,113.033,3391,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3646,113.067,3392,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3799,113.067,3392,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.3931,113.067,3392,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.4075,113.100,3393,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.4204,113.100,3393,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.4349,113.133,3394,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
113.4487,113.133,3394,1,0.0473,0.0557,0.0000,0.0000,0.2402,0.1592,0.0000,0.0000,0.0560,0.0467,0.0000,0.0000,0.0628,0.0000,0.0716,0.0089,0.0000,0.0000,0.3338,0.2445,0.0000,0.0000,0.0017,0.0216,0.0067,0.0000,0.0007,0.0000,0.1479,0.1620,0.0129,0.0109,0.0118,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.0000,0.0000,0.0689,0.0001,0.0575,0.0023,0.0000,0.0000,0.0272,0.0000,0.0000,0.0008,0.0011,0.1281,0.1105,0.0049,0.0062,0.0000,0.0000,0.0396,0.0439
