Timestamp,PlaybackTime,VideoFrame,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z,EulerYaw,EulerPitch,EulerRoll,VelYaw,VelPitch,VelRoll
93.8259,93.500,2805,-0.012032,0.523822,0.040224,0.850792,-0.211680,1.091861,-0.006846,63.1397,-3.5899,3.2073,1.7881,0.9500,0.4807
93.8406,93.533,2806,-0.011938,0.524012,0.040112,0.850682,-0.211626,1.091832,-0.006816,63.1655,-3.5747,3.2012,1.7615,1.0375,-0.4128
93.8544,93.533,2806,-0.011714,0.524222,0.040019,0.850560,-0.211577,1.091790,-0.006800,63.1940,-3.5480,3.2046,2.0653,1.9314,0.2488
93.8678,93.567,2807,-0.011580,0.524473,0.039867,0.850415,-0.211524,1.091738,-0.006801,63.2280,-3.5267,3.1968,2.5338,1.5886,-0.5860
93.8817,93.567,2807,-0.011393,0.524704,0.039754,0.850280,-0.211470,1.091680,-0.006815,63.2594,-3.5025,3.1960,2.2569,1.7390,-0.0569
93.8955,93.600,2808,-0.011216,0.524923,0.039608,0.850154,-0.211411,1.091635,-0.006843,63.2892,-3.4773,3.1915,2.1623,1.8296,-0.3244
93.9097,93.600,2808,-0.011140,0.525175,0.039356,0.850011,-0.211376,1.091631,-0.006848,63.3236,-3.4556,3.1704,2.4305,1.5280,-1.4887
93.9232,93.600,2808,-0.011141,0.525457,0.038979,0.849854,-0.211341,1.091632,-0.006858,63.3623,-3.4341,3.1324,2.8516,1.5878,-2.8071
93.9373,93.633,2809,-0.011173,0.525771,0.038597,0.849677,-0.211292,1.091621,-0.006885,63.4053,-3.4153,3.0918,3.0682,1.3370,-2.8916
93.9514,93.633,2809,-0.011107,0.526058,0.038428,0.849508,-0.211247,1.091600,-0.006942,63.4444,-3.3997,3.0781,2.7565,1.1034,-0.9652
93.9646,93.667,2810,-0.010999,0.526328,0.038285,0.849348,-0.211201,1.091580,-0.007009,63.4811,-3.3816,3.0696,2.7885,1.3773,-0.6466
93.9796,93.667,2810,-0.010799,0.526558,0.038238,0.849210,-0.211165,1.091558,-0.007096,63.5123,-3.3600,3.0762,2.0724,1.4350,0.4403
93.9930,93.667,2810,-0.010669,0.526906,0.038075,0.849003,-0.211141,1.091536,-0.007177,63.5595,-3.3387,3.0667,3.5159,1.5841,-0.7063
94.0079,93.700,2811,-0.010596,0.527183,0.037978,0.848837,-0.211122,1.091508,-0.007263,63.5970,-3.3268,3.0606,2.5220,0.8012,-0.4137
94.0205,93.700,2811,-0.010545,0.527477,0.037927,0.848657,-0.211114,1.091477,-0.007350,63.6369,-3.3198,3.0576,3.1687,0.5583,-0.2386
94.0349,93.733,2812,-0.010486,0.527736,0.037860,0.848500,-0.211106,1.091411,-0.007446,63.6719,-3.3109,3.0535,2.4354,0.6144,-0.2798
94.0488,93.733,2812,-0.010467,0.527972,0.037854,0.848353,-0.211099,1.091355,-0.007544,63.7039,-3.3096,3.0532,2.2961,0.0943,-0.0225
94.0619,93.733,2812,-0.010542,0.528215,0.037866,0.848201,-0.211100,1.091346,-0.007628,63.7366,-3.3185,3.0490,2.5073,-0.6776,-0.3266
94.0781,93.767,2813,-0.010655,0.528361,0.037894,0.848107,-0.211105,1.091358,-0.007709,63.7563,-3.3317,3.0443,1.2091,-0.8158,-0.2886
94.0902,93.767,2813,-0.010813,0.528524,0.037850,0.848005,-0.211121,1.091376,-0.007785,63.7784,-3.3450,3.0298,1.8311,-1.1010,-1.1991
94.1044,93.800,2814,-0.010908,0.528633,0.037825,0.847937,-0.211149,1.091394,-0.007855,63.7932,-3.3531,3.0211,1.0434,-0.5711,-0.6155
94.1184,93.800,2814,-0.011041,0.528690,0.037786,0.847902,-0.211185,1.091415,-0.007931,63.8009,-3.3639,3.0091,0.5527,-0.7674,-0.8524
94.1318,93.833,2815,-0.011130,0.528775,0.037789,0.847848,-0.211225,1.091437,-0.008006,63.8124,-3.3730,3.0036,0.8537,-0.6818,-0.4132
94.1456,93.833,2815,-0.011262,0.528885,0.037780,0.847777,-0.211270,1.091456,-0.008081,63.8274,-3.3857,2.9943,1.0868,-0.9204,-0.6692
94.1593,93.833,2815,-0.011418,0.528962,0.037864,0.847724,-0.211308,1.091470,-0.008154,63.8376,-3.4063,2.9928,0.7489,-1.5022,-0.1136
94.1742,93.867,2816,-0.011559,0.528988,0.038025,0.847698,-0.211344,1.091499,-0.008230,63.8409,-3.4299,2.9998,0.2195,-1.5861,0.4723
94.1876,93.867,2816,-0.011725,0.528955,0.038240,0.847707,-0.211368,1.091558,-0.008308,63.8360,-3.4590,3.0108,-0.3651,-2.1659,0.8170
94.2004,93.900,2817,-0.012006,0.528981,0.038317,0.847683,-0.211391,1.091620,-0.008386,63.8395,-3.4911,3.0012,0.2711,-2.5048,-0.7475
94.2151,93.900,2817,-0.012326,0.529054,0.038329,0.847632,-0.211405,1.091685,-0.008450,63.8494,-3.5232,2.9827,0.6776,-2.1917,-1.2627
94.2288,93.900,2817,-0.012576,0.529132,0.038328,0.847580,-0.211423,1.091739,-0.008519,63.8599,-3.5477,2.9671,0.7698,-1.7902,-1.1399
94.2438,93.933,2818,-0.012776,0.529184,0.038378,0.847542,-0.211432,1.091788,-0.008606,63.8670,-3.5703,2.9597,0.4703,-1.5102,-0.4963
94.2571,93.933,2818,-0.012866,0.529290,0.038431,0.847473,-0.211439,1.091823,-0.008700,63.8812,-3.5827,2.9589,1.0708,-0.9266,-0.0572
94.2701,93.967,2819,-0.012981,0.529428,0.038409,0.847386,-0.211435,1.091804,-0.008810,63.9000,-3.5931,2.9492,1.4360,-0.7967,-0.7457
94.2846,93.967,2819,-0.013110,0.529587,0.038384,0.847286,-0.211423,1.091769,-0.008926,63.9215,-3.6046,2.9382,1.4931,-0.8008,-0.7583
94.2980,94.000,2820,-0.013224,0.529726,0.038305,0.847200,-0.211410,1.091767,-0.009037,63.9406,-3.6114,2.9231,1.4219,-0.5068,-1.1270
94.3127,94.000,2820,-0.013384,0.529924,0.038145,0.847081,-0.211396,1.091777,-0.009141,63.9677,-3.6179,2.8970,1.8381,-0.4401,-1.7683
94.3259,94.000,2820,-0.013536,0.530154,0.037979,0.846943,-0.211374,1.091779,-0.009247,63.9992,-3.6234,2.8705,2.3831,-0.4120,-2.0061
94.3403,94.033,2821,-0.013706,0.530406,0.037794,0.846790,-0.211345,1.091788,-0.009357,64.0338,-3.6295,2.8412,2.4031,-0.4301,-2.0390
94.3540,94.033,2821,-0.013824,0.530678,0.037618,0.846626,-0.211302,1.091790,-0.009466,64.0709,-3.6312,2.8157,2.7176,-0.1228,-1.8652
94.3680,94.067,2822,-0.013941,0.530979,0.037400,0.846445,-0.211261,1.091796,-0.009577,64.1122,-3.6302,2.7861,2.9386,0.0696,-2.1065
94.3818,94.067,2822,-0.014020,0.531285,0.037254,0.846257,-0.211213,1.091803,-0.009689,64.1540,-3.6301,2.7658,3.0348,0.0133,-1.4729
94.3951,94.067,2822,-0.014129,0.531621,0.037060,0.846053,-0.211154,1.091813,-0.009796,64.1999,-3.6299,2.7388,3.4467,0.0161,-2.0290
94.4105,94.100,2823,-0.014175,0.531972,0.036927,0.845838,-0.211086,1.091823,-0.009900,64.2478,-3.6274,2.7216,3.1126,0.1587,-1.1162
94.4230,94.100,2823,-0.014210,0.532337,0.036771,0.845614,-0.211023,1.091825,-0.010009,64.2975,-3.6224,2.7027,3.9957,0.4020,-1.5192
94.4377,94.133,2824,-0.014212,0.532664,0.036613,0.845415,-0.210956,1.091827,-0.010115,64.3422,-3.6141,2.6858,3.0253,0.5640,-1.1430
94.4514,94.133,2824,-0.014257,0.533020,0.036460,0.845197,-0.210883,1.091823,-0.010213,64.3908,-3.6102,2.6667,3.5519,0.2857,-1.3976
94.4645,94.167,2825,-0.014256,0.533366,0.036320,0.844984,-0.210812,1.091818,-0.010300,64.4380,-3.6026,2.6517,3.6186,0.5794,-1.1523
94.4794,94.167,2825,-0.014241,0.533618,0.036209,0.844830,-0.210739,1.091812,-0.010383,64.4724,-3.5951,2.6407,2.3084,0.5020,-0.7359
94.4930,94.167,2825,-0.014224,0.533894,0.036095,0.844661,-0.210666,1.091802,-0.010451,64.5101,-3.5874,2.6295,2.7545,0.5647,-0.8182
94.5077,94.200,2826,-0.014130,0.534104,0.035966,0.844535,-0.210574,1.091750,-0.010526,64.5387,-3.5711,2.6219,1.9536,1.1146,-0.5216
94.5206,94.200,2826,-0.014089,0.534302,0.035825,0.844417,-0.210484,1.091687,-0.010595,64.5659,-3.5591,2.6098,2.0991,0.9292,-0.9299
94.5353,94.233,2827,-0.014036,0.534437,0.035720,0.844337,-0.210405,1.091644,-0.010642,64.5843,-3.5479,2.6023,1.2563,0.7625,-0.5126
94.5486,94.233,2827,-0.013964,0.534577,0.035579,0.844255,-0.210350,1.091628,-0.010668,64.6035,-3.5327,2.5924,1.4444,1.1399,-0.7445
94.5618,94.233,2827,-0.013886,0.534649,0.035476,0.844215,-0.210292,1.091612,-0.010686,64.6135,-3.5190,2.5870,0.7581,1.0370,-0.4122
94.5770,94.267,2828,-0.013780,0.534714,0.035392,0.844179,-0.210243,1.091594,-0.010694,64.6224,-3.5038,2.5850,0.5825,1.0020,-0.1303
94.5903,94.267,2828,-0.013689,0.534768,0.035339,0.844149,-0.210194,1.091577,-0.010699,64.6296,-3.4919,2.5852,0.5476,0.8922,0.0157
94.6050,94.300,2829,-0.013592,0.534802,0.035298,0.844131,-0.210142,1.091553,-0.010700,64.6343,-3.4801,2.5871,0.3172,0.8063,0.1315
94.6179,94.300,2829,-0.013436,0.534804,0.035279,0.844133,-0.210091,1.091531,-0.010702,64.6345,-3.4638,2.5948,0.0171,1.2571,0.5893
94.6320,94.333,2830,-0.013273,0.534833,0.035231,0.844119,-0.210046,1.091559,-0.010687,64.6384,-3.4452,2.5999,0.2783,1.3283,0.3696
94.6458,94.333,2830,-0.013189,0.534925,0.035098,0.844067,-0.210007,1.091590,-0.010670,64.6512,-3.4291,2.5919,0.9231,1.1615,-0.5847
94.6593,94.333,2830,-0.012994,0.534964,0.035118,0.844045,-0.209952,1.091588,-0.010672,64.6563,-3.4116,2.6055,0.3773,1.2973,1.0086
94.6744,94.367,2831,-0.012797,0.535096,0.035079,0.843966,-0.209887,1.091567,-0.010688,64.6741,-3.3906,2.6133,1.1809,1.3851,0.5144
94.6869,94.367,2831,-0.012650,0.535201,0.035084,0.843901,-0.209813,1.091549,-0.010708,64.6883,-3.3769,2.6224,1.1409,1.1005,0.7302
94.7008,94.400,2832,-0.012526,0.535297,0.035067,0.843843,-0.209733,1.091542,-0.010732,64.7013,-3.3642,2.6280,0.9287,0.9145,0.3985
94.7153,94.400,2832,-0.012468,0.535407,0.035044,0.843774,-0.209651,1.091554,-0.010761,64.7164,-3.3575,2.6289,1.0383,0.4622,0.0632
94.7290,94.400,2832,-0.012447,0.535567,0.034899,0.843679,-0.209569,1.091562,-0.010777,64.7383,-3.3471,2.6155,1.6049,0.7589,-0.9807
94.7434,94.433,2833,-0.012454,0.535713,0.034716,0.843594,-0.209483,1.091508,-0.010804,64.7585,-3.3369,2.5967,1.3994,0.7055,-1.3051
94.7570,94.433,2833,-0.012300,0.535843,0.034640,0.843517,-0.209397,1.091385,-0.010848,64.7761,-3.3177,2.5983,1.3012,1.4167,0.1176
94.7704,94.467,2834,-0.012091,0.536009,0.034513,0.843420,-0.209317,1.091262,-0.010905,64.7988,-3.2903,2.5981,1.6943,2.0455,-0.0128
94.7843,94.467,2834,-0.011874,0.536164,0.034456,0.843327,-0.209239,1.091215,-0.010951,64.8199,-3.2662,2.6054,1.5104,1.7281,0.5243
94.7988,94.500,2835,-0.011773,0.536338,0.034267,0.843225,-0.209157,1.091158,-0.010997,64.8438,-3.2454,2.5926,1.6460,1.4349,-0.8841
94.8126,94.500,2835,-0.011627,0.536523,0.034129,0.843115,-0.209079,1.091108,-0.011037,64.8691,-3.2234,2.5875,1.8390,1.5951,-0.3697
94.8259,94.500,2835,-0.011510,0.536683,0.033988,0.843021,-0.208999,1.091053,-0.011073,64.8910,-3.2038,2.5803,1.6422,1.4679,-0.5355
94.8402,94.533,2836,-0.011429,0.536826,0.033824,0.842937,-0.208914,1.090994,-0.011112,64.9108,-3.1864,2.5690,1.3862,1.2222,-0.7954
94.8540,94.533,2836,-0.011347,0.536977,0.033592,0.842852,-0.208830,1.090930,-0.011149,64.9315,-3.1646,2.5510,1.5055,1.5796,-1.3059
94.8676,94.567,2837,-0.011303,0.537225,0.033297,0.842706,-0.208742,1.090888,-0.011151,64.9658,-3.1429,2.5241,2.5259,1.6036,-1.9790
94.8817,94.567,2837,-0.011252,0.537367,0.032899,0.842632,-0.208657,1.090860,-0.011140,64.9856,-3.1139,2.4883,1.4030,2.0453,-2.5320
94.8954,94.567,2837,-0.011292,0.537530,0.032413,0.842546,-0.208589,1.090816,-0.011133,65.0087,-3.0882,2.4381,1.6847,1.8772,-3.6693
94.9105,94.600,2838,-0.011263,0.537577,0.032021,0.842531,-0.208531,1.090760,-0.011138,65.0157,-3.0614,2.4019,0.4612,1.7722,-2.3934
94.9236,94.600,2838,-0.011135,0.537592,0.031685,0.842536,-0.208484,1.090711,-0.011138,65.0181,-3.0284,2.3771,0.1904,2.5304,-1.8953
94.9382,94.633,2839,-0.010983,0.537555,0.031462,0.842570,-0.208436,1.090668,-0.011134,65.0134,-2.9999,2.3651,-0.3229,1.9438,-0.8218
94.9514,94.633,2839,-0.010836,0.537525,0.031252,0.842599,-0.208389,1.090625,-0.011125,65.0096,-2.9726,2.3539,-0.2917,2.0718,-0.8513
94.9647,94.667,2840,-0.010689,0.537531,0.031136,0.842602,-0.208350,1.090589,-0.011117,65.0104,-2.9512,2.3518,0.0642,1.6055,-0.1590
94.9796,94.667,2840,-0.010479,0.537502,0.031212,0.842619,-0.208315,1.090553,-0.011105,65.0064,-2.9355,2.3720,-0.2700,1.0512,1.3615
94.9924,94.667,2840,-0.010326,0.537467,0.031189,0.842645,-0.208293,1.090509,-0.011082,65.0015,-2.9193,2.3794,-0.3815,1.2690,0.5780
95.0073,94.700,2841,-0.010212,0.537450,0.031264,0.842654,-0.208273,1.090475,-0.011050,64.9992,-2.9128,2.3937,-0.1578,0.4365,0.9596
95.0204,94.700,2841,-0.010138,0.537493,0.031328,0.842625,-0.208240,1.090471,-0.011011,65.0048,-2.9097,2.4043,0.4322,0.2336,0.8101
95.0349,94.733,2842,-0.010043,0.537452,0.031534,0.842645,-0.208189,1.090473,-0.010992,64.9989,-2.9131,2.4302,-0.4044,-0.2290,1.7841
95.0487,94.733,2842,-0.009877,0.537443,0.031700,0.842646,-0.208145,1.090470,-0.010971,64.9974,-2.9073,2.4566,-0.1090,0.4181,1.9112
95.0619,94.733,2842,-0.009707,0.537453,0.031857,0.842636,-0.208114,1.090460,-0.010945,64.9986,-2.9005,2.4822,0.0880,0.5139,1.9446
95.0776,94.767,2843,-0.009516,0.537412,0.031994,0.842659,-0.208082,1.090434,-0.010925,64.9927,-2.8904,2.5073,-0.3711,0.6415,1.5950
95.0902,94.767,2843,-0.009347,0.537396,0.032057,0.842669,-0.208057,1.090404,-0.010909,64.9904,-2.8779,2.5239,-0.1875,0.9927,1.3189
95.1043,94.800,2844,-0.009214,0.537397,0.032137,0.842667,-0.208046,1.090403,-0.010886,64.9904,-2.8699,2.5398,-0.0005,0.5696,1.1314
95.1179,94.800,2844,-0.009129,0.537393,0.032160,0.842669,-0.208051,1.090438,-0.010864,64.9899,-2.8632,2.5473,-0.0368,0.4955,0.5451
95.1318,94.833,2845,-0.009068,0.537394,0.032203,0.842668,-0.208047,1.090475,-0.010847,64.9899,-2.8599,2.5552,0.0022,0.2325,0.5670
95.1456,94.833,2845,-0.009042,0.537430,0.032187,0.842646,-0.208012,1.090473,-0.010840,64.9948,-2.8565,2.5552,0.3551,0.2456,0.0011
95.1591,94.833,2845,-0.009031,0.537429,0.032220,0.842645,-0.207972,1.090463,-0.010841,64.9947,-2.8574,2.5590,-0.0074,-0.0659,0.2843
95.1742,94.867,2846,-0.009000,0.537471,0.032179,0.842620,-0.207935,1.090459,-0.010841,65.0004,-2.8521,2.5568,0.3780,0.3548,-0.1436
95.1875,94.867,2846,-0.009013,0.537512,0.032154,0.842595,-0.207892,1.090454,-0.010841,65.0060,-2.8519,2.5534,0.4180,0.0115,-0.2544
95.2019,94.900,2847,-0.008991,0.537546,0.032121,0.842574,-0.207852,1.090452,-0.010848,65.0108,-2.8479,2.5515,0.3316,0.2775,-0.1310
95.2155,94.900,2847,-0.008962,0.537604,0.032101,0.842539,-0.207811,1.090443,-0.010860,65.0186,-2.8440,2.5512,0.5800,0.2883,-0.0282
95.2284,94.900,2847,-0.008908,0.537673,0.032108,0.842495,-0.207790,1.090427,-0.010869,65.0280,-2.8394,2.5549,0.7276,0.3538,0.2913
95.2434,94.933,2848,-0.008862,0.537737,0.032069,0.842456,-0.207776,1.090404,-0.010880,65.0368,-2.8328,2.5537,0.5854,0.4431,-0.0801
95.2568,94.933,2848,-0.008775,0.537789,0.032094,0.842423,-0.207753,1.090377,-0.010900,65.0438,-2.8261,2.5613,0.5227,0.5000,0.5659
95.2703,94.967,2849,-0.008689,0.537862,0.032054,0.842379,-0.207716,1.090345,-0.010933,65.0538,-2.8155,2.5626,0.7381,0.7841,0.0923
95.2846,94.967,2849,-0.008625,0.537924,0.031995,0.842342,-0.207681,1.090311,-0.010972,65.0623,-2.8058,2.5606,0.5956,0.6795,-0.1394
95.2991,95.000,2850,-0.008565,0.538018,0.031908,0.842286,-0.207647,1.090280,-0.011008,65.0752,-2.7950,2.5556,0.8918,0.7458,-0.3404
95.3126,95.000,2850,-0.008568,0.538103,0.031791,0.842236,-0.207607,1.090247,-0.011055,65.0869,-2.7884,2.5438,0.8632,0.4865,-0.8740
95.3261,95.000,2850,-0.008581,0.538185,0.031687,0.842187,-0.207565,1.090218,-0.011105,65.0983,-2.7834,2.5326,0.8466,0.3682,-0.8320
95.3405,95.033,2851,-0.008649,0.538315,0.031529,0.842109,-0.207534,1.090193,-0.011142,65.1162,-2.7807,2.5127,1.2426,0.1928,-1.3809
95.3540,95.033,2851,-0.008620,0.538401,0.031417,0.842059,-0.207553,1.090163,-0.011144,65.1280,-2.7711,2.5034,0.8744,0.7050,-0.6850
95.3677,95.067,2852,-0.008605,0.538568,0.031331,0.841955,-0.207566,1.090132,-0.011160,65.1509,-2.7649,2.4954,1.6719,0.4554,-0.5873
95.3812,95.067,2852,-0.008513,0.538710,0.031195,0.841871,-0.207545,1.090104,-0.011221,65.1703,-2.7480,2.4875,1.4358,1.2455,-0.5808
95.3953,95.067,2852,-0.008473,0.538905,0.031075,0.841750,-0.207519,1.090085,-0.011287,65.1972,-2.7373,2.4778,1.9114,0.7609,-0.6945
95.4100,95.100,2853,-0.008416,0.539050,0.031043,0.841660,-0.207488,1.090073,-0.011364,65.2169,-2.7303,2.4778,1.3332,0.4752,-0.0024
95.4230,95.100,2853,-0.008387,0.539197,0.031000,0.841567,-0.207459,1.090065,-0.011438,65.2370,-2.7253,2.4748,1.5542,0.3915,-0.2258
95.4367,95.133,2854,-0.008355,0.539287,0.031098,0.841506,-0.207419,1.090055,-0.011515,65.2491,-2.7285,2.4860,0.8890,-0.2388,0.8161
95.4507,95.133,2854,-0.008373,0.539362,0.031237,0.841453,-0.207379,1.090061,-0.011596,65.2591,-2.7390,2.4982,0.7125,-0.7478,0.8684
95.4644,95.167,2855,-0.008396,0.539437,0.031280,0.841403,-0.207337,1.090112,-0.011662,65.2693,-2.7442,2.5006,0.7427,-0.3772,0.1759
95.4788,95.167,2855,-0.008542,0.539437,0.031444,0.841395,-0.207313,1.090208,-0.011702,65.2690,-2.7684,2.5074,-0.0175,-1.6801,0.4711
95.4924,95.167,2855,-0.008730,0.539346,0.031533,0.841449,-0.207279,1.090275,-0.011746,65.2565,-2.7917,2.5047,-0.9174,-1.7076,-0.1959
95.5075,95.200,2856,-0.008815,0.539227,0.031613,0.841521,-0.207232,1.090281,-0.011813,65.2402,-2.8046,2.5076,-1.0859,-0.8577,0.1898
95.5199,95.200,2856,-0.008911,0.539117,0.031582,0.841591,-0.207176,1.090267,-0.011882,65.2253,-2.8116,2.4990,-1.1936,-0.5637,-0.6851
95.5342,95.233,2857,-0.008998,0.538997,0.031503,0.841670,-0.207121,1.090252,-0.011961,65.2091,-2.8148,2.4864,-1.1352,-0.2222,-0.8850
95.5479,95.233,2857,-0.009112,0.538941,0.031325,0.841711,-0.207058,1.090240,-0.012043,65.2017,-2.8146,2.4624,-0.5396,0.0134,-1.7573
95.5615,95.233,2857,-0.009291,0.538944,0.031074,0.841717,-0.206988,1.090240,-0.012121,65.2025,-2.8164,2.4271,0.0564,-0.1339,-2.5799
95.5768,95.267,2858,-0.009477,0.538927,0.030958,0.841730,-0.206903,1.090253,-0.012204,65.2003,-2.8271,2.4045,-0.1435,-0.6960,-1.4832
95.5901,95.267,2858,-0.009529,0.538945,0.030889,0.841721,-0.206835,1.090275,-0.012252,65.2029,-2.8279,2.3945,0.1978,-0.0619,-0.7500
95.6045,95.300,2859,-0.009508,0.538891,0.030873,0.841756,-0.206762,1.090281,-0.012318,65.1956,-2.8248,2.3944,-0.5101,0.2161,-0.0049
95.6178,95.300,2859,-0.009384,0.538924,0.030837,0.841738,-0.206696,1.090262,-0.012423,65.2001,-2.8106,2.3985,0.3389,1.0619,0.3092
95.6315,95.333,2860,-0.009171,0.538974,0.030726,0.841712,-0.206632,1.090217,-0.012556,65.2070,-2.7834,2.4007,0.5073,1.9933,0.1578
95.6455,95.333,2860,-0.008815,0.539092,0.030559,0.841646,-0.206585,1.090148,-0.012704,65.2234,-2.7390,2.4062,1.1625,3.1609,0.3901
95.6592,95.333,2860,-0.008515,0.539139,0.030359,0.841626,-0.206546,1.090088,-0.012861,65.2300,-2.6978,2.4052,0.4838,3.0156,-0.0668
95.6741,95.367,2861,-0.008281,0.539158,0.030228,0.841621,-0.206510,1.090044,-0.013029,65.2327,-2.6672,2.4070,0.1829,2.0553,0.1195
95.6875,95.367,2861,-0.008020,0.539139,0.030130,0.841639,-0.206474,1.090032,-0.013204,65.2303,-2.6359,2.4137,-0.1784,2.3295,0.4962
95.7006,95.400,2862,-0.007808,0.539094,0.030090,0.841672,-0.206441,1.090055,-0.013373,65.2241,-2.6129,2.4230,-0.4725,1.7640,0.7162
95.7153,95.400,2862,-0.007664,0.539009,0.030077,0.841728,-0.206395,1.090166,-0.013506,65.2126,-2.5978,2.4310,-0.7779,1.0165,0.5383
95.7285,95.400,2862,-0.007555,0.538919,0.030079,0.841787,-0.206360,1.090307,-0.013648,65.2004,-2.5872,2.4381,-0.9306,0.8079,0.5433
95.7434,95.433,2863,-0.007552,0.538875,0.029947,0.841819,-0.206349,1.090413,-0.013852,65.1946,-2.5786,2.4256,-0.3888,0.5738,-0.8397
95.7567,95.433,2863,-0.007456,0.538744,0.029909,0.841906,-0.206345,1.090497,-0.014088,65.1767,-2.5667,2.4283,-1.3406,0.8991,0.2025
95.7712,95.467,2864,-0.007396,0.538670,0.029814,0.841957,-0.206357,1.090560,-0.014334,65.1669,-2.5547,2.4230,-0.6791,0.8214,-0.3642
95.7848,95.467,2864,-0.007297,0.538516,0.029948,0.842052,-0.206375,1.090605,-0.014586,65.1457,-2.5531,2.4426,-1.5631,0.1239,1.4441
95.7987,95.500,2865,-0.007118,0.538236,0.030175,0.842224,-0.206398,1.090641,-0.014861,65.1074,-2.5489,2.4765,-2.7538,0.2982,2.4334
95.8126,95.500,2865,-0.007021,0.537908,0.030596,0.842419,-0.206413,1.090673,-0.015153,65.0622,-2.5645,2.5241,-3.2462,-1.1228,3.4195
95.8259,95.500,2865,-0.007086,0.537634,0.030881,0.842583,-0.206435,1.090745,-0.015446,65.0246,-2.5876,2.5486,-2.8291,-1.7317,1.8434
95.8401,95.533,2866,-0.007256,0.537385,0.031173,0.842729,-0.206478,1.090794,-0.015718,64.9903,-2.6213,2.5670,-2.4186,-2.3793,1.3023
95.8540,95.533,2866,-0.007382,0.537146,0.031416,0.842872,-0.206491,1.090813,-0.016003,64.9574,-2.6477,2.5836,-2.3646,-1.8969,1.1912
95.8676,95.567,2867,-0.007377,0.536880,0.031788,0.843027,-0.206543,1.090870,-0.016329,64.9208,-2.6693,2.6208,-2.7044,-1.5968,2.7415
95.8817,95.567,2867,-0.007327,0.536484,0.032312,0.843260,-0.206513,1.090883,-0.016703,64.8663,-2.6954,2.6758,-3.8448,-1.8405,3.8883
95.8950,95.567,2867,-0.007112,0.536115,0.032801,0.843477,-0.206603,1.090917,-0.017078,64.8156,-2.7035,2.7376,-3.8131,-0.6124,4.6452
95.9102,95.600,2868,-0.006701,0.535632,0.033326,0.843767,-0.206653,1.090916,-0.017483,64.7494,-2.6944,2.8152,-4.3705,0.6028,5.1222
95.9236,95.600,2868,-0.006337,0.535176,0.033606,0.844048,-0.206750,1.090891,-0.017882,64.6872,-2.6748,2.8661,-4.6330,1.4568,3.7918
95.9374,95.633,2869,-0.005993,0.534665,0.033775,0.844368,-0.206851,1.090909,-0.018319,64.6178,-2.6501,2.9052,-5.0321,1.7898,2.8354
95.9511,95.633,2869,-0.005684,0.534027,0.033994,0.844765,-0.206933,1.090989,-0.018746,64.5312,-2.6314,2.9473,-6.3320,1.3705,3.0826
95.9652,95.667,2870,-0.005420,0.533263,0.034254,0.845239,-0.207011,1.091074,-0.019184,64.4274,-2.6191,2.9911,-7.3314,0.8707,3.0893
95.9796,95.667,2870,-0.005261,0.532514,0.034513,0.845701,-0.207150,1.091146,-0.019633,64.3258,-2.6168,3.0282,-7.0556,0.1610,2.5747
95.9930,95.667,2870,-0.005189,0.531701,0.034697,0.846205,-0.207286,1.091239,-0.020111,64.2154,-2.6181,3.0530,-8.2199,-0.0977,1.8478
96.0075,95.700,2871,-0.005198,0.530842,0.034834,0.846739,-0.207419,1.091367,-0.020611,64.0990,-2.6243,3.0684,-8.0816,-0.4301,1.0709
96.0201,95.700,2871,-0.005328,0.529905,0.034974,0.847319,-0.207546,1.091502,-0.021093,63.9720,-2.6420,3.0771,-10.0051,-1.3942,0.6834
96.0350,95.733,2872,-0.005503,0.528897,0.035245,0.847936,-0.207684,1.091655,-0.021633,63.8352,-2.6718,3.0960,-9.1855,-2.0000,1.2680
96.0486,95.733,2872,-0.005726,0.527783,0.035585,0.848614,-0.207824,1.091820,-0.022177,63.6840,-2.7100,3.1192,-11.1568,-2.8243,1.7130
96.0614,95.733,2872,-0.005984,0.526576,0.036005,0.849344,-0.207977,1.092019,-0.022769,63.5204,-2.7561,3.1484,-12.7637,-3.5976,2.2830
96.0774,95.767,2873,-0.006381,0.525384,0.036459,0.850060,-0.208137,1.092217,-0.023362,63.3586,-2.8177,3.1727,-10.1176,-3.8473,1.5202
96.0901,95.767,2873,-0.006873,0.524149,0.036875,0.850800,-0.208311,1.092409,-0.023998,63.1913,-2.8861,3.1880,-13.1839,-5.3942,1.2050
96.1040,95.800,2874,-0.007325,0.522897,0.037292,0.851549,-0.208437,1.092657,-0.024636,63.0217,-2.9506,3.2059,-12.1820,-4.6316,1.2864
96.1176,95.800,2874,-0.007916,0.521599,0.037643,0.852323,-0.208565,1.092877,-0.025273,62.8463,-3.0245,3.2095,-12.9443,-5.4572,0.2641
96.1317,95.833,2875,-0.008477,0.520267,0.038025,0.853115,-0.208676,1.093116,-0.025952,62.6663,-3.0973,3.2183,-12.7147,-5.1358,0.6232
96.1459,95.833,2875,-0.009078,0.518956,0.038341,0.853892,-0.208787,1.093313,-0.026659,62.4895,-3.1700,3.2184,-12.4873,-5.1358,0.0046
